PCA1,PCA2
7.637372703423845,-0.19075688406960303
7.704432267488489,-0.20599486880255366
7.7140314077290615,-0.20813819891179666
7.706105676842037,-0.20628821779359682
7.735426544054655,-0.21292735124703735
7.765300460388843,-0.21969176878849503
7.754893510747197,-0.21727669875203828
7.765166524394853,-0.21957573772817587
7.814438076983139,-0.23076005784294
7.865669024518731,-0.24239181149817282
7.874627897663096,-0.24438895511421996
7.869338244807779,-0.24314032038999214
7.867028919471419,-0.24257055120802565
7.898338890251751,-0.249663253758692
7.960261098820023,-0.2637315286763568
7.988181553587723,-0.27005080255031516
7.982058244428932,-0.2686111092958164
7.984346215865487,-0.26908956238577025
0.36307756423165205,1.3927159236553013
0.3630882229148107,1.3927568089290492
8.025121358686125,-0.2782524446462877
8.041010053602639,-0.2818290362729775
8.012261294159947,-0.2752344344469956
0.36313085764744546,1.3929203500240408
8.124985023089561,-0.3008392906075379
8.22411676522213,-0.32338446039086216
8.2435576056217,-0.32777105589007305
8.24066621710414,-0.3270675565001648
8.226717166225882,-0.32384592171785426
8.251796363034822,-0.32951835193747686
8.261294310264264,-0.3316391433100032
8.25573573441704,-0.3303290354607047
8.24227598016306,-0.3272176408866354
8.189254336266547,-0.3150918285725148
8.166755247626677,-0.3099212677796633
8.173052570246412,-0.31131352671782053
8.212172471808646,-0.32018541021561125
8.195678502398703,-0.31638297052630554
8.16199708025687,-0.308664837352444
8.208737909633673,-0.3192731565346834
8.294599230117361,-0.3387972381823796
8.318837722863787,-0.3442761800197893
8.320903527066164,-0.34470445606498346
8.342401831860261,-0.3495593580661186
8.325574235974956,-0.34568017832554065
8.294998894723895,-0.33867078711874504
8.330934613429697,-0.3468159469585463
8.337014130563404,-0.34815774970948177
8.33350562506999,-0.34731619397485103
8.33456201817034,-0.34751257307836625
8.348969361531195,-0.3507527799025775
8.390487601487802,-0.3601712242216588
8.399111987325925,-0.36209238200696664
8.370781140887981,-0.3555929602061835
8.372630520548073,-0.3559719365423446
8.361417827695105,-0.35337376266460263
8.359379576114472,-0.35286482497110744
8.323724941460943,-0.3446966057913343
8.34633613188747,-0.3498067431777245
8.31543470565478,-0.3427205698673969
8.17798417968492,-0.31135304783454637
8.112797300922274,-0.2964554691170419
8.136096333780353,-0.301721806183284
8.097535492636704,-0.29289128957112553
8.031541520703934,-0.27780908594609727
8.078170580193804,-0.2883931949751765
8.182537502322084,-0.3121336426461086
8.177294197181963,-0.31089323705026367
8.253838485006053,-0.3282969114818329
8.310729617999487,-0.3412146893833131
8.33418428219924,-0.3465183304220896
8.372214455761972,-0.35513989600128903
8.404188881104153,-0.3623844178542046
8.417579320006983,-0.36539204333118425
8.410969100694992,-0.36384162452700985
8.40881409304549,-0.3633075972295932
8.39310498386865,-0.3596835812960911
8.32245377089392,-0.34354067876858674
8.283437753783794,-0.3346059265270444
8.276228967845,-0.3329193520643932
8.266525854491048,-0.3306651597622613
8.224294524761875,-0.3209979369627171
8.198570592789297,-0.31509247204776314
8.229839575100593,-0.32217592315260307
8.200034331215685,-0.3153389488605091
8.15656184448592,-0.3053895087057798
0.36380235468644184,1.3954961222701565
0.36381301336960054,1.3955370075439042
8.185427625362616,-0.3118381356646151
8.107629483764258,-0.29406387328361766
7.9979484630287265,-0.26902627799685896
7.879478488682839,-0.2419851446536089
7.848538690686594,-0.23489164955143413
7.8421147748828135,-0.2333847667857886
7.912715735781925,-0.24943266151907986
7.9620559448352966,-0.2606319119785061
7.8957352127925695,-0.24547386274876412
7.752854203284404,-0.2128701414558278
7.77080944535029,-0.21692023655730594
7.723705120468509,-0.20613921141092403
7.6670182036355214,-0.19317947794546994
7.751371132140918,-0.2123613969937276
7.772931540199762,-0.21722856192718856
7.832749540573525,-0.23081965351765146
7.886881643902592,-0.24311068702208008
7.9525889112365435,-0.25804156746937124
7.974326407497358,-0.26295069890467104
7.95833343458225,-0.2592631522111361
7.911104376016355,-0.24845638795452377
7.8827398029746885,-0.24194936851164747
7.933260764203814,-0.25342073064670373
8.034134761780015,-0.27636683045168287
0.36407948044856736,1.396559139387601
8.156244022158884,-0.3041038045689308
8.238509193798084,-0.32281082969825303
8.290796538038206,-0.33467969774373374
8.259770987708452,-0.3275665722461353
8.268580188175886,-0.3295318919651148
8.326908346309759,-0.34278157236882184
8.40348190512703,-0.36018804718798214
8.497721519088822,-0.3816208179339912
8.539960865882891,-0.39120136270542905
8.478363508431897,-0.37712141756911605
8.558325711895826,-0.3953033549865279
8.622176539026157,-0.40980903630567256
8.485702704341739,-0.3786623346798286
8.41842686775047,-0.36328990768073216
0.3642393606959474,1.3971724184938188
8.610848060369145,-0.40705548967279154
8.560155503853137,-0.39545566486160166
8.591710783506091,-0.4026080375373274
8.667493302724969,-0.41983251570516145
8.517471918496927,-0.38559882772974335
8.423193783708273,-0.36407173965506257
8.38528113580729,-0.35538965409802764
8.311766458118614,-0.33859224050229914
8.329503305325895,-0.34259466748456024
8.415375622223424,-0.3621172059139668
8.224517579756382,-0.31857745954781647
8.123671120645795,-0.2955557017101246
8.105179548909273,-0.2913014948593639
8.217504428508605,-0.31685416961370566
8.268358540380504,-0.32839732107824726
8.367990842919545,-0.3510620101594484
8.393290607257912,-0.3567817081792393
8.197443311165543,-0.3121045466632703
8.010563026714426,-0.26947476422035743
7.807176145705461,-0.2230824839247458
7.7731866499460835,-0.21529741199675465
7.878926565393859,-0.23935114909074603
7.939242627419887,-0.2530520276204508
8.04304712262241,-0.2766642566689141
8.13359180662631,-0.2972556426592187
8.158599433234263,-0.30290858023713846
8.071596272188435,-0.2830379396265442
8.134262656172185,-0.29727864030484946
8.073460871730768,-0.2833747302038239
8.085282965475553,-0.2860298236017558
8.152606121154527,-0.30132527473876936
8.113350715298356,-0.2923373376960603
8.234347123818942,-0.3198711294682701
8.356923691118773,-0.3477577375791087
8.381880724251824,-0.35340093840415915
8.319985010104245,-0.3392522926150418
8.367318448307104,-0.3499985631767595
8.434526069552607,-0.36527083496348406
8.381219046085937,-0.3530760810047151
8.375708519197092,-0.3517795955028101
8.450697913333467,-0.36882504624233325
8.427830376002522,-0.3635694786743497
8.36989506736357,-0.35032463897041455
8.338170105969144,-0.3430499768375451
8.361207260565946,-0.3482582240420431
8.41676194298662,-0.3608745545334201
8.464705543160058,-0.37175850643284813
8.593289095666483,-0.4010181406189632
8.630374836994982,-0.40942256942366495
8.620467167337427,-0.40712288546629827
8.596919355513316,-0.40171214438609215
8.561520580562451,-0.39360394834268014
8.606748382381278,-0.4038662675737051
8.614006098070693,-0.4054764940439613
8.722942039906865,-0.43026172830474596
8.821881630452003,-0.4527629231635081
8.889782410434163,-0.4681938529455032
8.849526612844338,-0.45897435546976395
8.87629718733301,-0.46503502676555364
8.907754435662289,-0.4721581016494052
8.862170272969887,-0.4617276917242753
8.856465819059556,-0.4603839094774326
8.89283111607646,-0.46862873159044827
8.908215115069341,-0.47209070974734535
8.961218326499203,-0.48412634948904487
8.950397922892265,-0.48161646801903335
8.825079205573326,-0.45301277064931333
8.780518756834669,-0.4428161505354896
8.747294921257087,-0.4352019177996741
8.803586125722772,-0.4479885115670029
8.8823567824511,-0.4658942238639653
8.828548502625683,-0.4535884569414652
8.848327817575015,-0.45805330734229444
8.867397425249647,-0.46235599621598056
8.86701627082214,-0.4622247868005165
8.974914643799323,-0.48677341794801976
9.026277177548385,-0.4984316519765386
9.066393476590084,-0.5075317550964602
9.072125503030215,-0.508793286396823
9.071248677146858,-0.5085496544197888
9.084364825679259,-0.5114965879951309
9.044223959262231,-0.5023040334974034
9.147335957767188,-0.5257632758203825
9.200213167292336,-0.5377657488211598
9.170721805352773,-0.5310019127069977
9.16499818962255,-0.5296541235402665
9.225781729378431,-0.5434648628909141
9.259338463728083,-0.5510662289733445
9.251312395383001,-0.5491942156123645
9.192252775790486,-0.5356920200579603
9.149601466961885,-0.5259294206487183
9.146552103411697,-0.5251914211461621
9.164985169081197,-0.5293480329297404
9.136579468189314,-0.5228326590361414
9.104049274535873,-0.5153754655491783
9.022502503989266,-0.49674757107883816
8.908837923849296,-0.47080151788313696
8.9435522452811,-0.4786723366935832
9.041463584253865,-0.500940488133818
9.072844683453683,-0.5080489105073103
9.178203880492235,-0.5320164478248629
9.247862461371096,-0.5478458664271014
9.279413015638776,-0.5549918117187627
9.314089950110736,-0.5628511597085469
9.365741748638042,-0.5745788817779798
9.454432540855478,-0.5947477831463127
9.440548383456957,-0.5915383958636861
9.416535001674797,-0.5860235087345022
9.425562679149351,-0.5880376831284716
9.47788413703714,-0.5999182049977766
9.50447848395555,-0.605935076810956
9.53862929753156,-0.6136741085646413
9.534339671196822,-0.6126529414813507
9.538502168984714,-0.6135580585505338
9.554776077084467,-0.6172238864902323
9.589441041263825,-0.6250793744313708
9.64976859716554,-0.6387861093910183
9.674935561922622,-0.6444759466982051
9.571391492859465,-0.6208358268947308
9.530401601551405,-0.611451752922288
9.51753777330883,-0.6084774487189264
9.388554446679787,-0.5790391531810108
9.372714581121793,-0.5753877214780354
9.427229092254361,-0.5877680088437569
9.481646847022231,-0.6001261523823577
9.455987067431613,-0.5942344173025418
9.43986896188159,-0.5905186577944382
9.379187986460893,-0.5766456958126703
9.29160550814166,-0.5566441136368047
9.29513663908181,-0.5574051515537687
9.213750869510257,-0.5388140668251911
9.241932678519767,-0.5451967001021442
9.369221644917229,-0.5741604995444262
9.396566519128841,-0.5803471362950812
9.351256381920017,-0.5699769328615466
9.215849319200034,-0.5390758103713668
9.171423247179508,-0.5289088447789394
9.215972160305743,-0.5390189640379907
9.284659563608212,-0.5546290517300185
9.317689832277123,-0.5621131769529143
9.323779985360673,-0.5634565281963293
9.279781153855573,-0.553386402428249
9.094511665853227,-0.5111201240666888
8.976085595540221,-0.48409163358847185
0.3657848697539551,1.4031007831872597
9.063499596181119,-0.5039280654978779
9.131005723499847,-0.519266606230961
9.209212122678762,-0.5370459584290924
9.275112856151727,-0.5520203857160921
9.33096849632186,-0.56470506094957
9.37030570278229,-0.5736261313440354
0.36585948053606576,1.4033869801034946
0.3658701392192244,1.4034278653772425
9.504082705680968,-0.6039853248450531
9.639769232834427,-0.6348612290280938
9.685498510553552,-0.6452389420730302
0.36591277395185917,1.4035914064722341
9.768934951048328,-0.6641656055395474
9.728093587010886,-0.654813909672583
9.655830640761227,-0.6383023860081287
9.626848569911681,-0.631654618509652
9.59947904921206,-0.6253739380508063
9.540995441495332,-0.6120029765158617
9.528921876273825,-0.6092096333481467
9.606996276357492,-0.6269599737690333
9.630286535023874,-0.6322235490475886
9.71408306604262,-0.6512766650554892
9.78261078580672,-0.6668507958777873
9.825640841621714,-0.6766101652394253
9.840509094641886,-0.6799576693902784
9.859230351962216,-0.6841792991112131
9.87256674004311,-0.6871755833761994
9.904844307233734,-0.6944869058266229
9.812219703902521,-0.6733348022948817
9.65110393384674,-0.6365752183766754
9.57805934282027,-0.6198874738576582
9.580523233426984,-0.6204042476398579
9.487620074276043,-0.5991896601281482
9.440881058570602,-0.5884963296616287
9.418067172193652,-0.5832533324153266
9.30515057773466,-0.55747871330835
9.268262892307334,-0.5490296579681406
9.343904716314016,-0.5662261583828988
9.454454476170342,-0.5913740924650925
9.572195514641326,-0.6181634766943601
9.629017685248954,-0.6310663184641944
9.695749241338397,-0.6462330167706177
9.725011976351963,-0.652855644652724
9.765541432679173,-0.6620501208105409
9.864383658892137,-0.6845315377145893
9.908541546325926,-0.6945504644009968
9.96396370275343,-0.707137831882613
9.948284132133416,-0.7035198379001709
9.977535896441019,-0.7101436703440078
9.988672900023976,-0.712637800328383
9.926046287345901,-0.6983211734072685
9.891915198742266,-0.6905011082566762
9.905998495479103,-0.6936670640085647
9.93921744119035,-0.7011953620683726
9.926104499051178,-0.6981634008169677
9.992405169712653,-0.7132299946854355
10.022100102172775,-0.7199518292153255
10.060659720613195,-0.7286969703237384
10.091318495932226,-0.7356386339650608
10.005128763587434,-0.715954100476356
10.004908545615223,-0.7158625513651161
9.9714608676736,-0.7081948187901425
9.89084548574227,-0.6897795890772365
9.770342788035707,-0.6622773040193973
9.79708935113046,-0.6683310902066687
9.876984987943276,-0.6864939215494836
9.846217814148227,-0.6794368246796977
9.77643429965225,-0.6634919798786372
9.80874258008601,-0.6708105867380173
9.830233090485862,-0.6756661041156055
9.935226485856624,-0.6995504410042662
10.02764511668275,-0.7205665908759225
9.9990906760105,-0.7140155458724471
10.061785516284061,-0.7282616677159095
10.102034062478406,-0.7373871587293537
10.13277086005965,-0.7443503055534462
10.204651353134173,-0.7606876222695926
10.21031306236034,-0.7619330097544472
10.206127832182137,-0.7609368246105569
10.142247909913712,-0.7463349127645578
10.126432071012502,-0.7426891811450717
10.192202433780377,-0.7576334149277466
10.242158504959122,-0.7689749292586415
10.180653160066768,-0.7549141583681888
10.162778954474007,-0.7507990025414689
10.12134613817671,-0.7413117834485867
10.134729992175357,-0.7443206022706074
10.192028193801605,-0.7573349534630838
0.366733492555077,1.4067395725508198
0.36674415123823567,1.4067804578245677
10.258759607882888,-0.7724120531271358
10.301652913880046,-0.7821414626954217
10.337615505217702,-0.7902951294228292
10.357072157841516,-0.7946848013058804
10.359040746267697,-0.7950899654431651
10.3422680607265,-0.7912259816032164
10.343561338292615,-0.791476298738316
10.359278293946561,-0.7950141566307574
10.379562450623602,-0.7995942262509341
0.3668507380698224,1.4071893105620463
10.353651734519547,-0.7936027505950255
10.34609145603136,-0.7918357966919553
10.380145635549342,-0.7995530703865156
10.351385176668279,-0.7929556986103121
10.399691970910464,-0.8039223155279902
10.429191424416441,-0.8106001124746764
10.488033887274216,-0.8239679454501339
10.511076871615302,-0.8291733813466382
10.443267789755492,-0.8136774470185968
10.467618962374203,-0.8191853614353724
10.522283436749237,-0.8315979055926948
10.51999115384152,-0.8310331436103796
10.574637682806863,-0.8434427835836932
10.602868362699267,-0.8498323614569556
0.3670106183172025,1.4078025896682644
10.595800678202353,-0.8481343393485326
10.55691383678536,-0.8392297147815451
10.542019138321423,-0.8357929607359316
10.53980606051565,-0.8352442374024237
10.55719078101749,-0.8391636369421888
10.584320399187906,-0.845303209776673
10.604072870651336,-0.8497605536296319
10.60355402030558,-0.8495997463920799
10.61098587526784,-0.8512486869421942
10.633481526556748,-0.8563327253207315
10.737794256559257,-0.8800628721997038
10.797535925741993,-0.893630382275939
10.766138686988217,-0.8864330321003899
10.785218193373622,-0.8907384588380568
10.762393988672647,-0.8854927446329127
10.823268814734785,-0.8993228092698091
10.811413301756856,-0.8965764891950839
10.871764294043908,-0.9102893629602654
10.935035943387538,-0.9246625316834896
10.889558558559603,-0.9142558567797371
10.845118641276674,-0.9040850539111482
10.747347310671266,-0.8817604206932251
10.765568662441153,-0.8858714940487722
10.778312567310158,-0.8887307695296394
10.81372274975606,-0.8967584691375252
10.92484657900874,-0.922039552883646
11.04006851508665,-0.9482529536065067
11.078646692787292,-0.9570001909792798
11.101121836400845,-0.9620787977234626
11.087829363921077,-0.9590055380599307
11.028247420078724,-0.9453842350049735
10.968322931378157,-0.9316854328681701
10.889965853364616,-0.9137854701202118
10.879887230639072,-0.9114461431626075
10.960326860646123,-0.9297342342706965
11.016514172908947,-0.9424951693168075
11.090785037467212,-0.9593773978358136
11.07085785107314,-0.9547916748828904
11.020961463533496,-0.9433788425603433
10.987237062475545,-0.9356483718707136
11.041035089580863,-0.947867338456948
11.082289734424926,-0.9572236220384038
11.043757925222648,-0.9483983052531655
11.005994148526236,-0.9397495573927637
11.052361933585082,-0.9502747265031006
11.1352136669434,-0.9691118941590087
11.09157679966783,-0.9591223245311964
10.992952734430663,-0.9366039291776251
10.872886321012974,-0.9092003410906027
10.890300185143154,-0.9131262905842681
10.948008030117085,-0.9262323088087567
10.892294651694641,-0.9134938462159848
10.823430508819369,-0.8977554063251397
10.76390447071489,-0.8841496894641224
10.907899149019364,-0.9169226966307426
10.985040137977828,-0.9344544805349781
10.952834292788097,-0.9270718077573794
10.89839414289304,-0.9146224628030276
10.91623333468224,-0.9186452245947945
10.970316187912521,-0.930927689862133
10.97502375253341,-0.9319554278699245
10.943621180641484,-0.9247582947267978
10.962252922087945,-0.9289597995936256
10.9321473626138,-0.922054707348053
10.938755214023747,-0.923519000220649
11.005740205878501,-0.9387407881559053
11.023268140535523,-0.9426899831392148
10.93768288358032,-0.9231423698710515
10.860266865432468,-0.9054581366447471
10.877678474809473,-0.9093828104603028
10.942637080104928,-0.9241436048146603
11.024680843483997,-0.9427969365798414
11.090734195812102,-0.9578066329874368
11.070178121825125,-0.9530775980128101
11.028265607725405,-0.9434821424626305
11.02927233803682,-0.9436687779702191
10.9661962095206,-0.9292504013414737
10.930301334965236,-0.9210273890351806
10.927670346304009,-0.9203849019385064
10.947273697883057,-0.9248091954679072
10.910735711312396,-0.9164400150434705
10.910974725456573,-0.9164501246475819
10.95703071340869,-0.9269043350510082
10.998547142351281,-0.9363192870622206
10.830779269138171,-0.898043054309536
10.66830298782741,-0.8609754890909095
10.736329223376226,-0.8764343096782298
10.567192890125014,-0.837845514758244
10.507936382302177,-0.8243022285469946
10.487367666937434,-0.8195695837781201
10.4534388071087,-0.8117949797011678
10.39961458140518,-0.7994838061816766
10.24593171618294,-0.7644181747103456
10.247850600279037,-0.7648150933649176
10.372496725696044,-0.7931774342444403
10.357263647200076,-0.7896594067340634
10.20745374762432,-0.7554763251581298
10.191816495155672,-0.7518696488193581
10.01422555488452,-0.711354931055616
9.953487507106592,-0.6974742251450835
10.01635312891977,-0.7117580200118939
9.8982444191305,-0.6847959026459101
9.827746102967865,-0.6686907287327611
10.003440185703639,-0.708686789674535
10.068333148185928,-0.7234265914873743
10.162836448111173,-0.7449255341737777
10.215478355745727,-0.756872925446128
10.136385422447528,-0.738808691012565
10.11966724641362,-0.7349526943672382
10.136729750192627,-0.7387984959908296
10.215350554621816,-0.7566722367634604
10.343012893913182,-0.7857229292493295
10.332119381018567,-0.7831940236950891
10.448275222976164,-0.809626168815368
10.589989982205571,-0.8418747778959058
10.586659050074772,-0.8410704657789467
10.555994028221525,-0.8340391541601228
10.522671708655624,-0.8264025421540315
10.600048152836276,-0.8439935110476036
10.697475101419027,-0.866152480193457
10.71649175058368,-0.8704408775112437
10.722651028868464,-0.8718007335796826
10.748610113120582,-0.8776743096573868
10.760672170017594,-0.8803799078471373
10.747461618561083,-0.8773257515297359
10.7183039286303,-0.8706377914655504
10.670225812019234,-0.8596379581126724
10.527063468358737,-0.8269681487940536
10.67235525704047,-0.860043718359431
10.802886299301994,-0.8897398507999656
10.757230650126655,-0.8792921560296109
10.716783959330341,-0.870031323239312
10.734007056609812,-0.8739139925092789
10.659707381591165,-0.8569363164343746
10.405525418591374,-0.7989714960132654
10.448826647008632,-0.8087973686742903
10.544162451677227,-0.8304791541456557
10.524180220124306,-0.8258785200991754
10.49273432112409,-0.8186704128619309
10.48926361650851,-0.817838398000339
10.36665377897838,-0.7898496419905803
10.305209143067064,-0.7758060661373956
10.222346056807444,-0.756877706806759
10.136216665692777,-0.7372092276106544
10.044106204694934,-0.7161732423607687
10.144650107924624,-0.7390430585601864
9.955418899316696,-0.6958780684945649
10.251772353813354,-0.7633775524880709
10.477017842448321,-0.8146552381329556
10.480271859751577,-0.8153529564072259
10.483579873780172,-0.8160662032019492
10.503107189753775,-0.8204705391475495
0.3686413968404795,1.414058036551688
0.3686520555236381,1.4140989218254358
10.605458025666303,-0.8436687873268034
10.60726501314539,-0.8440328222890223
10.567328871572707,-0.8348892541534352
0.3686946902562729,1.4142624629204275
10.544544804990652,-0.8296093844053258
10.264408813034832,-0.7657246414788932
10.204755016188543,-0.7520940374259866
10.319079726277959,-0.7781034173690663
10.457492017702727,-0.8096023586404397
10.432091428977095,-0.8037660271071306
10.310557874988563,-0.7760266627569808
10.392373660179697,-0.7946339674243318
10.27151067456525,-0.7670417725718948
10.228490872701636,-0.7571982503052704
10.237432503675937,-0.7591920620912163
10.325159871631666,-0.7791417262856479
10.403192067494535,-0.7968786689662726
10.478158894824324,-0.8139210723289684
10.583671413529604,-0.8379209649862104
10.596795319120865,-0.8408675095953906
10.643968497098488,-0.8515780991927948
10.768622281789813,-0.8799396785361472
10.869780496374778,-0.9029497771747205
10.875519210841292,-0.9042118158721074
10.899694495576552,-0.9096794696113456
10.941503974152706,-0.9191639280318181
11.047488933145996,-0.9432740820202954
11.05260497364512,-0.9443937584100566
11.009176775820311,-0.9344561946710923
11.072629661165804,-0.9488728791482937
11.10557847391969,-0.9563383973483512
11.133399896059794,-0.9626336740715118
11.131282064802958,-0.962107112316809
11.181350069537583,-0.9734762793571028
11.295452429856997,-0.9994350308122404
11.340374285133823,-1.009627418045451
11.32310068282335,-1.0056470484804878
11.27546446560165,-0.9947472218718374
11.26918801572745,-0.993276771926705
11.333493427280727,-1.0078867225636923
11.401942003812588,-1.0234418767221307
11.441169977578747,-1.03233673387602
11.423369557634201,-1.0282365601509331
11.40811236350003,-1.0247182792393543
11.419654132288796,-1.0273048371298987
11.379127210648356,-1.018024202325906
11.36100399615374,-1.013852555113196
11.345552746281616,-1.0102866825852257
11.378952362590367,-1.01785704959207
11.417815397239089,-1.0266693887088953
11.324516663333675,-1.0053619150234954
11.169526008109308,-0.9699994902139266
11.078472326815051,-0.9492060498724773
11.12132299347302,-0.9589302240406874
11.102200391999538,-0.9545263977104377
11.102610466127285,-0.9545791661357697
11.172843605691115,-0.9705394898024551
11.165257994355303,-0.9687670313038586
11.257838278879547,-0.9898230270893469
11.2636431824716,-0.9911016523195157
11.256128176281175,-0.9893449942646151
11.283300013905572,-0.9954959432913544
11.225428619883113,-0.9822624715734454
11.068658853400581,-0.9464932063764697
11.032231963118026,-0.9381507587756228
11.156473720696502,-0.9664216500956115
11.179651088527011,-0.9716568399665755
11.150858719996943,-0.9650543403929353
11.169715227903193,-0.9693063709323337
11.173254562171142,-0.9700696650850014
0.3694088220279039,1.4170017762615343
11.220243166155008,-0.9806925469873715
11.28721429401906,-0.9959102885399189
11.329079628126584,-1.0054076829901626
11.407239993871196,-1.0231772688351184
11.48193571136161,-1.0401545118329876
11.446340130809748,-1.031999053326856
11.482614953986607,-1.0402241385071689
11.601094336230746,-1.0671813025116947
11.565881022198118,-1.0591109589573917
11.541841869703104,-1.0535901064266244
11.60003018326875,-1.0668075127036283
11.637712056217028,-1.0753518046744133
11.717344156193304,-1.0934558611387766
11.83766807448984,-1.1208328522985187
11.756774173348512,-1.102352906627778
11.8508381038393,-1.1237460043947876
11.769790528462673,-1.1052319530870822
11.71402546561749,-1.092480971414082
11.721700213832095,-1.094186766117774
11.74894520671228,-1.1003521578054123
11.739603246375845,-1.098179938604651
11.618622913166387,-1.0705661075401203
11.453097124920363,-1.0328025417034392
11.492828290027695,-1.0418156442898767
11.59696551864329,-1.0655031007718618
11.593024961453168,-1.0645603355531033
11.602320405324306,-1.0666353033597538
11.58001404453602,-1.0615081231559789
11.59942829111044,-1.0658894709015558
11.652630183863852,-1.077971964181467
11.676799497378429,-1.083435065137985
11.63961263399719,-1.0749178663922305
11.620412452641734,-1.070498998100437
11.617595185691478,-1.0698125523097912
11.597169788273511,-1.065114907125485
11.446986381577885,-1.0308445829222577
11.309368800927187,-0.9994448519451071
11.307360633300748,-0.9989423642398736
11.224637033938945,-0.9800454314837201
11.151717139043924,-0.9633851681690426
11.103567536247501,-0.9523739240133844
11.087447313646607,-0.9486536749843519
10.992486765807135,-0.9269683298468496
10.988711895820037,-0.9260683171039854
11.0110309057788,-0.9311096610994163
10.932025955561043,-0.9130604588050814
11.01002552547594,-0.9307969914144729
11.099865799247873,-0.95122213613053
11.08639484398937,-0.948108945335641
10.988422237262226,-0.9257388722146307
11.064099414137608,-0.942942334582717
10.990637399330385,-0.9261588855359357
11.037370229729069,-0.9367674033088484
11.077493698196298,-0.9458643747890552
11.118778948567114,-0.955231406749625
11.212287656975901,-0.9764976592801411
11.285937133489387,-0.9932367952746846
11.302299429091482,-0.9969231000836813
11.273927965848838,-0.9904138314020752
11.148183738895648,-0.9617152401996498
11.067906327810189,-0.9433774897848026
11.077876049143411,-0.9456057495571206
11.130209582926401,-0.9574896615351896
11.116678495426175,-0.9543614044788638
10.995274151108926,-0.9266522548534402
10.753043654786211,-0.8714047766932577
10.63499681249398,-0.8444657225106736
10.85460952310767,-0.8944717617048695
11.033308348201013,-0.9351470162485298
11.15582745880905,-0.9630260888210469
11.169450345678383,-0.9660835637907017
11.196748716155579,-0.9722635654597811
11.278712363790198,-0.9908985611047432
11.304090543595558,-0.9966361676762374
11.322572060207806,-1.0008063939682232
11.339790770374556,-1.0046856514531253
11.179695243949192,-0.9681582445506514
11.150148754789173,-0.96138302930508
11.034956714975717,-0.9350867026788345
10.940925308350481,-0.9136171637004066
10.861609632278276,-0.895497322842353
10.928107686506069,-0.9106127869350464
11.044426136544876,-0.9370733791220227
11.088212622371953,-0.9470098678954519
11.051108282203344,-0.9385089884319668
11.12959884079654,-0.9563570511984891
11.268574824250218,-0.9879814638210791
11.237831388140497,-0.9809314218994727
11.159815486445444,-0.9631076891466428
11.218713982801871,-0.9764876592661988
11.166823410913938,-0.9646189624220041
10.91903203755791,-0.9081045417217374
10.885087311286636,-0.9003320720059109
10.877654060186796,-0.8985904694948469
10.817468522806106,-0.8848327068311409
10.819152554393783,-0.8851758739053689
10.731982372170718,-0.8652637710422408
10.58117986920883,-0.8308569173422337
10.455005450401567,-0.8020577353600454
10.12804954208857,-0.7275096796206291
10.254790965372669,-0.7563519047374779
10.277555842270917,-0.7614900654169766
10.33444151684985,-0.7744143613518757
10.531199734243502,-0.8192099532678194
10.596261078993225,-0.8339912541632272
10.400916618882297,-0.7894270701579617
10.381537218758004,-0.7849726036998915
10.60584624498019,-0.8360492268787743
10.529493426409156,-0.8185982750448688
10.388545379161059,-0.7864359766050715
10.452530724964456,-0.8009783685182718
10.56971874512106,-0.8276368523899761
10.505406873476689,-0.8129400464830183
10.416476524761475,-0.7926282337965824
10.432318008692206,-0.7961974731729222
10.460602508137985,-0.8026012340949509
10.726877034697393,-0.863242107378205
10.97143396294316,-0.918924683789935
10.903230087396558,-0.9033383424056691
10.822374981670892,-0.8848681035790539
10.666590448382085,-0.8493222513425694
10.659404303280459,-0.8476454546039166
10.58573359308684,-0.8308105737092798
10.715626788137538,-0.8603678760174039
10.584750737214526,-0.830498441575745
10.476094098355677,-0.8056962412245139
10.57755015740893,-0.8287755838550129
10.720745191342603,-0.8613626495738801
10.82308400587788,-0.8846411630959298
11.01522163461795,-0.928387144285534
11.123333476231409,-0.9529765763572922
11.203518931528187,-0.9712076796951199
11.259738359834492,-0.9839755465368385
11.381308517156963,-1.011636909161085
11.350720239352158,-1.0046198758282783
11.341102235184392,-1.0023872566082574
11.361915901516069,-1.0070866824815903
11.358913488211602,-1.0063577795616112
11.351380323506671,-1.004597506489494
11.358562728738287,-1.006193925518001
11.332140355143244,-1.000128181684327
11.350104817336437,-1.004177921422786
11.398778217599228,-1.0152275523982615
11.567119897799785,-1.0535503781759903
11.651900874167577,-1.0728225597912446
11.565649853258321,-1.0531241087319614
11.51983717536441,-1.042642083833101
11.468392436523775,-1.0308744910671048
11.506843622889278,-1.039594705954615
11.534630066524402,-1.0458838419648706
11.583466253728941,-1.0569692711927323
11.694894544103333,-1.0823194967991212
11.65149864739667,-1.0723846842606712
11.437591190283518,-1.0235937344842108
11.399661403327414,-1.014909622987157
11.313380503393216,-0.9952015355478063
11.24953749283454,-0.9806104572793648
11.176764938000668,-0.963981754975032
10.994844037256575,-0.9224805346744693
10.961384148697134,-0.9148159577665059
11.073500505109479,-0.9403215992641483
11.043018236491907,-0.9333309251340547
11.100669866295098,-0.9464267543950253
11.160121255428239,-0.9599305462865859
11.131328990528218,-0.9533279267484727
11.088362285172861,-0.9434907963378603
11.074577832200792,-0.9403068534427421
11.137197360230028,-0.954533986917854
